2026-02-08 10:32:47 | INFO     | phase0 | [tracking] Registered run: experiment=exp9_pocket_mimi_vae run_id=exp9_fix_smoke git=a1a1bc2 out=outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke
2026-02-08 18:15:56 | INFO     | phase0 | [exp9] step=800/1500 [warmup] g=7.5771 recon=7.2847 kl=0.5632 kl_raw=901.15 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.2361 d=0.0000
2026-02-08 18:16:51 | INFO     | phase0 | [exp9] step=900/1500 [warmup] g=7.5539 recon=7.2622 kl=0.5620 kl_raw=899.26 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.2354 d=0.0000
2026-02-08 18:17:45 | INFO     | phase0 | [exp9] step=1000/1500 [warmup] g=7.5176 recon=7.2274 kl=0.5609 kl_raw=897.44 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.2342 d=0.0000
2026-02-08 18:19:35 | INFO     | phase0 | [tracking] Registered run: experiment=exp9_pocket_mimi_vae run_id=exp9_fix_smoke git=a1a1bc2 out=outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke
2026-02-08 18:21:14 | INFO     | phase0 | [exp9] Run id: exp9_fix_smoke, device: cuda, utterances: 5000
2026-02-08 18:21:14 | INFO     | phase0 | [exp9] Building PocketMimiVAE...
2026-02-08 18:21:15 | INFO     | phase0 | Loading Mimi weights from full TTS model: hf://kyutai/pocket-tts/tts_b6369a24.safetensors@427e3d61b276ed69fdd03de0d185fa8a8d97fc5b
2026-02-08 18:21:15 | INFO     | phase0 | Mimi weights loaded successfully
2026-02-08 18:21:15 | INFO     | phase0 | [exp9] VAE built. Trainable params: 10,461,793
2026-02-08 18:21:15 | INFO     | phase0 | [exp9] Discriminator built. Params: 7,026,184
2026-02-08 18:21:18 | INFO     | phase0 | [exp9] WavLM distillation loaded (device=cuda, layer=7)
2026-02-08 18:21:18 | INFO     | phase0 | [exp9] Benchmarking pretrained reconstruction (before training)...
2026-02-08 18:21:22 | INFO     | phase0 | [exp9] Pretrain benchmark: mimi_pretrained mel=3.7471 l1=0.0486 | vae_mu_init mel=5.2110 l1=0.0631
2026-02-08 18:21:23 | INFO     | phase0 | [exp9] Saved 8 audio samples at step 0 -> outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke/samples/pretrain_mimi
2026-02-08 18:21:24 | INFO     | phase0 | [exp9] Saved 8 audio samples at step 0 -> outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke/samples/pretrain_vae_mu
2026-02-08 18:21:24 | INFO     | phase0 | [exp9] Wrote pretrain audio samples (n=8) to outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke/samples/pretrain_mimi and outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke/samples/pretrain_vae_mu
2026-02-08 18:21:24 | INFO     | phase0 | [exp9] Training VAE-GAN...
2026-02-08 18:21:24 | INFO     | phase0 | [exp9] latent_dim=32 lambda_recon=1.0 beta_kl=0.01 kl_norm=True lambda_adv=1.0 lambda_feat=0.0 lambda_distill=25.0 batch=4 lr_g=0.0001 lr_d=0.0001 lr_schedule=constant steps=1500 gan_warmup=1000 amp=True
2026-02-08 18:21:53 | INFO     | phase0 | [exp9] step=100/1500 [warmup] g=32.7962 recon=8.1327 kl=0.5679 kl_raw=908.62 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.9863 d=0.0000
2026-02-08 18:22:24 | INFO     | phase0 | [exp9] step=200/1500 [warmup] g=31.5593 recon=7.5449 kl=0.5683 kl_raw=909.25 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.9603 d=0.0000
2026-02-08 18:22:55 | INFO     | phase0 | [exp9] step=300/1500 [warmup] g=30.3362 recon=7.3271 kl=0.5691 kl_raw=910.52 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.9201 d=0.0000
2026-02-08 18:23:27 | INFO     | phase0 | [exp9] step=400/1500 [warmup] g=29.2351 recon=7.3960 kl=0.5700 kl_raw=912.00 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.8733 d=0.0000
2026-02-08 18:23:58 | INFO     | phase0 | [exp9] step=500/1500 [warmup] g=28.1802 recon=7.2845 kl=0.5709 kl_raw=913.40 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.8356 d=0.0000
2026-02-08 18:24:29 | INFO     | phase0 | [exp9] step=600/1500 [warmup] g=27.6238 recon=7.3700 kl=0.5717 kl_raw=914.72 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.8099 d=0.0000
2026-02-08 18:25:01 | INFO     | phase0 | [exp9] step=700/1500 [warmup] g=27.2248 recon=7.2733 kl=0.5723 kl_raw=915.75 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.7978 d=0.0000
2026-02-08 18:25:32 | INFO     | phase0 | [exp9] step=800/1500 [warmup] g=26.9921 recon=7.1358 kl=0.5728 kl_raw=916.45 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.7940 d=0.0000
2026-02-08 18:26:03 | INFO     | phase0 | [exp9] step=900/1500 [warmup] g=27.0046 recon=7.2181 kl=0.5731 kl_raw=916.91 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.7912 d=0.0000
2026-02-08 18:26:34 | INFO     | phase0 | [exp9] step=1000/1500 [warmup] g=27.0421 recon=7.2971 kl=0.5732 kl_raw=917.08 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.7896 d=0.0000
2026-02-08 18:28:28 | INFO     | phase0 | [exp9] step=1100/1500 g=28.4453 recon=7.1504 kl=0.5733 kl_raw=917.32 mu_bt_std=0.000000 adv_g=1.5904 feat=0.0000 distill=0.7880 d=1.6042
2026-02-08 18:30:20 | INFO     | phase0 | [exp9] step=1200/1500 g=29.0032 recon=7.3413 kl=0.5732 kl_raw=917.15 mu_bt_std=0.000000 adv_g=1.9550 feat=0.0000 distill=0.7880 d=1.2075
2026-02-08 18:32:14 | INFO     | phase0 | [exp9] step=1300/1500 g=28.7790 recon=7.4921 kl=0.5730 kl_raw=916.80 mu_bt_std=0.000000 adv_g=1.5956 feat=0.0000 distill=0.7874 d=1.5972
2026-02-08 18:34:07 | INFO     | phase0 | [exp9] step=1400/1500 g=28.8749 recon=7.6644 kl=0.5728 kl_raw=916.42 mu_bt_std=0.000000 adv_g=1.5169 feat=0.0000 distill=0.7875 d=1.6634
2026-02-08 18:36:00 | INFO     | phase0 | [exp9] step=1500/1500 g=28.9417 recon=7.6571 kl=0.5727 kl_raw=916.27 mu_bt_std=0.000000 adv_g=1.5864 feat=0.0000 distill=0.7877 d=1.6063
2026-02-08 18:36:02 | INFO     | phase0 | [exp9] Saved 8 audio samples at step 1500 -> outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke/samples/final
2026-02-08 18:36:02 | INFO     | phase0 | [exp9] Training done. Final checkpoint: outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke/checkpoints/vae_gan_final.pt
2026-02-08 18:36:02 | INFO     | phase0 | [exp9] VAE-GAN training done: outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke/checkpoints/vae_gan_final.pt
2026-02-08 18:36:02 | INFO     | phase0 | [exp9] Extracting VAE latents...
2026-02-08 18:36:04 | INFO     | phase0 | [exp9] 50/5000 utterances extracted
2026-02-08 18:36:07 | INFO     | phase0 | [exp9] 100/5000 utterances extracted
2026-02-08 18:36:09 | INFO     | phase0 | [exp9] 150/5000 utterances extracted
2026-02-08 18:36:12 | INFO     | phase0 | [exp9] 200/5000 utterances extracted
2026-02-08 18:36:14 | INFO     | phase0 | [exp9] 250/5000 utterances extracted
2026-02-08 18:36:17 | INFO     | phase0 | [exp9] 300/5000 utterances extracted
2026-02-08 18:36:19 | INFO     | phase0 | [exp9] 350/5000 utterances extracted
2026-02-08 18:36:22 | INFO     | phase0 | [exp9] 400/5000 utterances extracted
2026-02-08 18:36:24 | INFO     | phase0 | [exp9] 450/5000 utterances extracted
2026-02-08 18:36:26 | INFO     | phase0 | [exp9] 500/5000 utterances extracted
2026-02-08 18:36:29 | INFO     | phase0 | [exp9] 550/5000 utterances extracted
2026-02-08 18:36:31 | INFO     | phase0 | [exp9] 600/5000 utterances extracted
2026-02-08 18:36:33 | INFO     | phase0 | [exp9] 650/5000 utterances extracted
2026-02-08 18:36:35 | INFO     | phase0 | [exp9] 700/5000 utterances extracted
2026-02-08 18:36:38 | INFO     | phase0 | [exp9] 750/5000 utterances extracted
2026-02-08 18:36:40 | INFO     | phase0 | [exp9] 800/5000 utterances extracted
2026-02-08 18:36:42 | INFO     | phase0 | [exp9] 850/5000 utterances extracted
2026-02-08 18:36:45 | INFO     | phase0 | [exp9] 900/5000 utterances extracted
2026-02-08 18:36:47 | INFO     | phase0 | [exp9] 950/5000 utterances extracted
2026-02-08 18:36:50 | INFO     | phase0 | [exp9] 1000/5000 utterances extracted
2026-02-08 18:36:52 | INFO     | phase0 | [exp9] 1050/5000 utterances extracted
2026-02-08 18:36:55 | INFO     | phase0 | [exp9] 1100/5000 utterances extracted
2026-02-08 18:36:57 | INFO     | phase0 | [exp9] 1150/5000 utterances extracted
2026-02-08 18:37:00 | INFO     | phase0 | [exp9] 1200/5000 utterances extracted
2026-02-08 18:37:02 | INFO     | phase0 | [exp9] 1250/5000 utterances extracted
2026-02-08 18:37:05 | INFO     | phase0 | [exp9] 1300/5000 utterances extracted
2026-02-08 18:37:07 | INFO     | phase0 | [exp9] 1350/5000 utterances extracted
2026-02-08 18:37:10 | INFO     | phase0 | [exp9] 1400/5000 utterances extracted
2026-02-08 18:37:12 | INFO     | phase0 | [exp9] 1450/5000 utterances extracted
2026-02-08 18:37:15 | INFO     | phase0 | [exp9] 1500/5000 utterances extracted
2026-02-08 18:37:17 | INFO     | phase0 | [exp9] 1550/5000 utterances extracted
2026-02-08 18:37:20 | INFO     | phase0 | [exp9] 1600/5000 utterances extracted
2026-02-08 18:37:22 | INFO     | phase0 | [exp9] 1650/5000 utterances extracted
2026-02-08 18:37:24 | INFO     | phase0 | [exp9] 1700/5000 utterances extracted
2026-02-08 18:37:27 | INFO     | phase0 | [exp9] 1750/5000 utterances extracted
2026-02-08 18:37:29 | INFO     | phase0 | [exp9] 1800/5000 utterances extracted
2026-02-08 18:37:32 | INFO     | phase0 | [exp9] 1850/5000 utterances extracted
2026-02-08 18:37:34 | INFO     | phase0 | [exp9] 1900/5000 utterances extracted
2026-02-08 18:37:37 | INFO     | phase0 | [exp9] 1950/5000 utterances extracted
2026-02-08 18:37:39 | INFO     | phase0 | [exp9] 2000/5000 utterances extracted
2026-02-08 18:37:41 | INFO     | phase0 | [exp9] 2050/5000 utterances extracted
2026-02-08 18:37:43 | INFO     | phase0 | [exp9] 2100/5000 utterances extracted
2026-02-08 18:37:46 | INFO     | phase0 | [exp9] 2150/5000 utterances extracted
2026-02-08 18:37:48 | INFO     | phase0 | [exp9] 2200/5000 utterances extracted
2026-02-08 18:37:51 | INFO     | phase0 | [exp9] 2250/5000 utterances extracted
2026-02-08 18:37:54 | INFO     | phase0 | [exp9] 2300/5000 utterances extracted
2026-02-08 18:37:56 | INFO     | phase0 | [exp9] 2350/5000 utterances extracted
2026-02-08 18:37:59 | INFO     | phase0 | [exp9] 2400/5000 utterances extracted
2026-02-08 18:38:01 | INFO     | phase0 | [exp9] 2450/5000 utterances extracted
2026-02-08 18:38:04 | INFO     | phase0 | [exp9] 2500/5000 utterances extracted
2026-02-08 18:38:06 | INFO     | phase0 | [exp9] 2550/5000 utterances extracted
2026-02-08 18:38:09 | INFO     | phase0 | [exp9] 2600/5000 utterances extracted
2026-02-08 18:38:11 | INFO     | phase0 | [exp9] 2650/5000 utterances extracted
2026-02-08 18:38:13 | INFO     | phase0 | [exp9] 2700/5000 utterances extracted
2026-02-08 18:38:16 | INFO     | phase0 | [exp9] 2750/5000 utterances extracted
2026-02-08 18:38:18 | INFO     | phase0 | [exp9] 2800/5000 utterances extracted
2026-02-08 18:38:21 | INFO     | phase0 | [exp9] 2850/5000 utterances extracted
2026-02-08 18:38:23 | INFO     | phase0 | [exp9] 2900/5000 utterances extracted
2026-02-08 18:38:26 | INFO     | phase0 | [exp9] 2950/5000 utterances extracted
2026-02-08 18:38:28 | INFO     | phase0 | [exp9] 3000/5000 utterances extracted
2026-02-08 18:38:31 | INFO     | phase0 | [exp9] 3050/5000 utterances extracted
2026-02-08 18:38:33 | INFO     | phase0 | [exp9] 3100/5000 utterances extracted
2026-02-08 18:38:36 | INFO     | phase0 | [exp9] 3150/5000 utterances extracted
2026-02-08 18:38:38 | INFO     | phase0 | [exp9] 3200/5000 utterances extracted
2026-02-08 18:38:41 | INFO     | phase0 | [exp9] 3250/5000 utterances extracted
2026-02-08 18:38:43 | INFO     | phase0 | [exp9] 3300/5000 utterances extracted
2026-02-08 18:38:46 | INFO     | phase0 | [exp9] 3350/5000 utterances extracted
2026-02-08 18:38:48 | INFO     | phase0 | [exp9] 3400/5000 utterances extracted
2026-02-08 18:38:51 | INFO     | phase0 | [exp9] 3450/5000 utterances extracted
2026-02-08 18:38:54 | INFO     | phase0 | [exp9] 3500/5000 utterances extracted
2026-02-08 18:38:56 | INFO     | phase0 | [exp9] 3550/5000 utterances extracted
2026-02-08 18:38:59 | INFO     | phase0 | [exp9] 3600/5000 utterances extracted
2026-02-08 18:39:01 | INFO     | phase0 | [exp9] 3650/5000 utterances extracted
2026-02-08 18:39:03 | INFO     | phase0 | [exp9] 3700/5000 utterances extracted
2026-02-08 18:39:06 | INFO     | phase0 | [exp9] 3750/5000 utterances extracted
2026-02-08 18:39:08 | INFO     | phase0 | [exp9] 3800/5000 utterances extracted
2026-02-08 18:39:11 | INFO     | phase0 | [exp9] 3850/5000 utterances extracted
2026-02-08 18:39:13 | INFO     | phase0 | [exp9] 3900/5000 utterances extracted
2026-02-08 18:39:15 | INFO     | phase0 | [exp9] 3950/5000 utterances extracted
2026-02-08 18:39:18 | INFO     | phase0 | [exp9] 4000/5000 utterances extracted
2026-02-08 18:39:20 | INFO     | phase0 | [exp9] 4050/5000 utterances extracted
2026-02-08 18:39:23 | INFO     | phase0 | [exp9] 4100/5000 utterances extracted
2026-02-08 18:39:25 | INFO     | phase0 | [exp9] 4150/5000 utterances extracted
2026-02-08 18:39:28 | INFO     | phase0 | [exp9] 4200/5000 utterances extracted
2026-02-08 18:39:30 | INFO     | phase0 | [exp9] 4250/5000 utterances extracted
2026-02-08 18:39:32 | INFO     | phase0 | [exp9] 4300/5000 utterances extracted
2026-02-08 18:39:35 | INFO     | phase0 | [exp9] 4350/5000 utterances extracted
2026-02-08 18:39:38 | INFO     | phase0 | [exp9] 4400/5000 utterances extracted
2026-02-08 18:39:40 | INFO     | phase0 | [exp9] 4450/5000 utterances extracted
2026-02-08 18:39:43 | INFO     | phase0 | [exp9] 4500/5000 utterances extracted
2026-02-08 18:39:45 | INFO     | phase0 | [exp9] 4550/5000 utterances extracted
2026-02-08 18:39:47 | INFO     | phase0 | [exp9] 4600/5000 utterances extracted
2026-02-08 18:39:50 | INFO     | phase0 | [exp9] 4650/5000 utterances extracted
2026-02-08 18:39:52 | INFO     | phase0 | [exp9] 4700/5000 utterances extracted
2026-02-08 18:39:55 | INFO     | phase0 | [exp9] 4750/5000 utterances extracted
2026-02-08 18:39:57 | INFO     | phase0 | [exp9] 4800/5000 utterances extracted
2026-02-08 18:40:00 | INFO     | phase0 | [exp9] 4850/5000 utterances extracted
2026-02-08 18:40:02 | INFO     | phase0 | [exp9] 4900/5000 utterances extracted
2026-02-08 18:40:05 | INFO     | phase0 | [exp9] 4950/5000 utterances extracted
2026-02-08 18:40:07 | INFO     | phase0 | [exp9] 5000/5000 utterances extracted
2026-02-08 18:40:07 | INFO     | phase0 | [exp9] Done. 5000 utterances -> outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke/latents.zarr
2026-02-08 18:40:13 | INFO     | phase0 | [vae_extract] Built frames index: 747279 frames -> outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke/phase0_frames.parquet
2026-02-08 18:40:13 | INFO     | phase0 | [exp9] Phase 1 diagnostic battery...
2026-02-08 18:40:20 | INFO     | phase0 | [phase1] model=mdn k=1 slice=all device=cuda batch=256 steps=15000
2026-02-08 18:40:22 | INFO     | phase0 | [phase1] k=1 step=200/15000 train_nll=22173.4863
2026-02-08 18:40:23 | INFO     | phase0 | [phase1] k=1 step=400/15000 train_nll=-105.5234
2026-02-08 18:40:25 | INFO     | phase0 | [phase1] k=1 step=600/15000 train_nll=-113.3206
2026-02-08 18:40:27 | INFO     | phase0 | [phase1] k=1 step=800/15000 train_nll=-117.4456
2026-02-08 18:40:28 | INFO     | phase0 | [phase1] k=1 step=1000/15000 train_nll=-53.5007
2026-02-08 18:40:30 | INFO     | phase0 | [phase1] k=1 step=1200/15000 train_nll=-110.9998
2026-02-08 18:40:31 | INFO     | phase0 | [phase1] k=1 step=1400/15000 train_nll=-96.5794
2026-02-08 18:40:33 | INFO     | phase0 | [phase1] k=1 step=1600/15000 train_nll=-129.4315
2026-02-08 18:40:34 | INFO     | phase0 | [phase1] k=1 step=1800/15000 train_nll=-131.4454
2026-02-08 18:40:36 | INFO     | phase0 | [phase1] k=1 step=2000/15000 train_nll=-137.1901
2026-02-08 18:40:43 | INFO     | phase0 | [phase1] k=1 step=2000 eval_dnll=57.1650 nll=-134.4771 baseline=-191.6421
2026-02-08 18:40:45 | INFO     | phase0 | [phase1] k=1 step=2200/15000 train_nll=-137.0079
2026-02-08 18:40:46 | INFO     | phase0 | [phase1] k=1 step=2400/15000 train_nll=-133.6982
2026-02-08 18:40:48 | INFO     | phase0 | [phase1] k=1 step=2600/15000 train_nll=-147.6773
2026-02-08 18:40:49 | INFO     | phase0 | [phase1] k=1 step=2800/15000 train_nll=-143.3963
2026-02-08 18:40:51 | INFO     | phase0 | [phase1] k=1 step=3000/15000 train_nll=-156.2313
2026-02-08 18:40:52 | INFO     | phase0 | [phase1] k=1 step=3200/15000 train_nll=-155.8628
2026-02-08 18:40:54 | INFO     | phase0 | [phase1] k=1 step=3400/15000 train_nll=-147.1013
2026-02-08 18:40:56 | INFO     | phase0 | [phase1] k=1 step=3600/15000 train_nll=-152.1816
2026-02-08 18:40:57 | INFO     | phase0 | [phase1] k=1 step=3800/15000 train_nll=-156.4833
2026-02-08 18:40:59 | INFO     | phase0 | [phase1] k=1 step=4000/15000 train_nll=-82.7880
2026-02-08 18:41:06 | INFO     | phase0 | [phase1] k=1 step=4000 eval_dnll=102.5734 nll=-89.0688 baseline=-191.6421
2026-02-08 18:41:07 | INFO     | phase0 | [phase1] k=1 step=4200/15000 train_nll=-117.9445
2026-02-08 18:41:09 | INFO     | phase0 | [phase1] k=1 step=4400/15000 train_nll=-131.5356
2026-02-08 18:41:11 | INFO     | phase0 | [phase1] k=1 step=4600/15000 train_nll=-136.7884
2026-02-08 18:41:12 | INFO     | phase0 | [phase1] k=1 step=4800/15000 train_nll=-140.3577
2026-02-08 18:41:14 | INFO     | phase0 | [phase1] k=1 step=5000/15000 train_nll=-133.3180
2026-02-08 18:41:15 | INFO     | phase0 | [phase1] k=1 step=5200/15000 train_nll=-148.9336
2026-02-08 18:41:17 | INFO     | phase0 | [phase1] k=1 step=5400/15000 train_nll=-144.9203
2026-02-08 18:41:18 | INFO     | phase0 | [phase1] k=1 step=5600/15000 train_nll=-146.1451
2026-02-08 18:41:20 | INFO     | phase0 | [phase1] k=1 step=5800/15000 train_nll=-150.7983
2026-02-08 18:41:22 | INFO     | phase0 | [phase1] k=1 step=6000/15000 train_nll=-155.8558
2026-02-08 18:41:28 | INFO     | phase0 | [phase1] k=1 step=6000 eval_dnll=33.6665 nll=-157.9756 baseline=-191.6421
2026-02-08 18:41:30 | INFO     | phase0 | [phase1] k=1 step=6200/15000 train_nll=-163.4171
2026-02-08 18:41:32 | INFO     | phase0 | [phase1] k=1 step=6400/15000 train_nll=-158.4623
2026-02-08 18:41:33 | INFO     | phase0 | [phase1] k=1 step=6600/15000 train_nll=-152.8903
2026-02-08 18:41:35 | INFO     | phase0 | [phase1] k=1 step=6800/15000 train_nll=-169.2061
2026-02-08 18:41:36 | INFO     | phase0 | [phase1] k=1 step=7000/15000 train_nll=-155.5217
2026-02-08 18:41:38 | INFO     | phase0 | [phase1] k=1 step=7200/15000 train_nll=-154.6571
2026-02-08 18:41:40 | INFO     | phase0 | [phase1] k=1 step=7400/15000 train_nll=-159.5904
2026-02-08 18:41:41 | INFO     | phase0 | [phase1] k=1 step=7600/15000 train_nll=-166.8067
2026-02-08 18:41:43 | INFO     | phase0 | [phase1] k=1 step=7800/15000 train_nll=-150.6075
2026-02-08 18:41:44 | INFO     | phase0 | [phase1] k=1 step=8000/15000 train_nll=-154.0000
2026-02-08 18:41:51 | INFO     | phase0 | [phase1] k=1 step=8000 eval_dnll=46.4064 nll=-145.2358 baseline=-191.6421
2026-02-08 18:41:53 | INFO     | phase0 | [phase1] k=1 step=8200/15000 train_nll=-161.3911
2026-02-08 18:41:54 | INFO     | phase0 | [phase1] k=1 step=8400/15000 train_nll=-172.8702
2026-02-08 18:41:56 | INFO     | phase0 | [phase1] k=1 step=8600/15000 train_nll=-178.2708
2026-02-08 18:41:58 | INFO     | phase0 | [phase1] k=1 step=8800/15000 train_nll=-175.8861
2026-02-08 18:41:59 | INFO     | phase0 | [phase1] k=1 step=9000/15000 train_nll=-175.3181
2026-02-08 18:42:01 | INFO     | phase0 | [phase1] k=1 step=9200/15000 train_nll=-170.1270
2026-02-08 18:42:02 | INFO     | phase0 | [phase1] k=1 step=9400/15000 train_nll=-172.3251
2026-02-08 18:42:04 | INFO     | phase0 | [phase1] k=1 step=9600/15000 train_nll=-165.2419
2026-02-08 18:42:05 | INFO     | phase0 | [phase1] k=1 step=9800/15000 train_nll=-178.0888
2026-02-08 18:42:07 | INFO     | phase0 | [phase1] k=1 step=10000/15000 train_nll=-184.2596
2026-02-08 18:42:14 | INFO     | phase0 | [phase1] k=1 step=10000 eval_dnll=9.9771 nll=-181.6650 baseline=-191.6421
2026-02-08 18:42:16 | INFO     | phase0 | [phase1] k=1 step=10200/15000 train_nll=-181.9972
2026-02-08 18:42:17 | INFO     | phase0 | [phase1] k=1 step=10400/15000 train_nll=-179.1299
2026-02-08 18:42:19 | INFO     | phase0 | [phase1] k=1 step=10600/15000 train_nll=-178.5646
2026-02-08 18:42:20 | INFO     | phase0 | [phase1] k=1 step=10800/15000 train_nll=-182.1585
2026-02-08 18:42:22 | INFO     | phase0 | [phase1] k=1 step=11000/15000 train_nll=-177.9494
2026-02-08 18:42:24 | INFO     | phase0 | [phase1] k=1 step=11200/15000 train_nll=-85.4256
2026-02-08 18:42:25 | INFO     | phase0 | [phase1] k=1 step=11400/15000 train_nll=-124.6644
2026-02-08 18:42:27 | INFO     | phase0 | [phase1] k=1 step=11600/15000 train_nll=-129.8674
2026-02-08 18:42:28 | INFO     | phase0 | [phase1] k=1 step=11800/15000 train_nll=-138.9596
2026-02-08 18:42:30 | INFO     | phase0 | [phase1] k=1 step=12000/15000 train_nll=-145.6911
2026-02-08 18:42:37 | INFO     | phase0 | [phase1] k=1 step=12000 eval_dnll=52.8090 nll=-138.8331 baseline=-191.6421
2026-02-08 18:42:38 | INFO     | phase0 | [phase1] k=1 step=12200/15000 train_nll=-152.6915
2026-02-08 18:42:40 | INFO     | phase0 | [phase1] k=1 step=12400/15000 train_nll=-144.7846
2026-02-08 18:42:41 | INFO     | phase0 | [phase1] k=1 step=12600/15000 train_nll=-150.7596
2026-02-08 18:42:43 | INFO     | phase0 | [phase1] k=1 step=12800/15000 train_nll=-161.9719
2026-02-08 18:42:45 | INFO     | phase0 | [phase1] k=1 step=13000/15000 train_nll=-162.7540
2026-02-08 18:42:46 | INFO     | phase0 | [phase1] k=1 step=13200/15000 train_nll=-152.8937
2026-02-08 18:42:48 | INFO     | phase0 | [phase1] k=1 step=13400/15000 train_nll=-160.6234
2026-02-08 18:42:49 | INFO     | phase0 | [phase1] k=1 step=13600/15000 train_nll=-164.5189
2026-02-08 18:42:51 | INFO     | phase0 | [phase1] k=1 step=13800/15000 train_nll=-164.1534
2026-02-08 18:42:52 | INFO     | phase0 | [phase1] k=1 step=14000/15000 train_nll=-161.3959
2026-02-08 18:43:00 | INFO     | phase0 | [phase1] k=1 step=14000 eval_dnll=24.8823 nll=-166.7598 baseline=-191.6421
2026-02-08 18:43:01 | INFO     | phase0 | [phase1] k=1 step=14200/15000 train_nll=-161.2147
2026-02-08 18:43:03 | INFO     | phase0 | [phase1] k=1 step=14400/15000 train_nll=-165.9039
2026-02-08 18:43:04 | INFO     | phase0 | [phase1] k=1 step=14600/15000 train_nll=-155.4736
2026-02-08 18:43:06 | INFO     | phase0 | [phase1] k=1 step=14800/15000 train_nll=-140.4406
2026-02-08 18:43:07 | INFO     | phase0 | [phase1] k=1 step=15000/15000 train_nll=-164.3377
2026-02-08 18:43:20 | INFO     | phase0 | [phase1-rollout] k=1 teacher_nll=-162.7172 rollout_nll=1517171570691575971315712.0000 gap=1517171570691575971315712.0000
2026-02-08 18:43:27 | INFO     | phase0 | [phase1] model=mdn k=2 slice=all device=cuda batch=256 steps=15000
2026-02-08 18:43:29 | INFO     | phase0 | [phase1] k=2 step=200/15000 train_nll=22173.4863
2026-02-08 18:43:30 | INFO     | phase0 | [phase1] k=2 step=400/15000 train_nll=-105.5234
2026-02-08 18:43:32 | INFO     | phase0 | [phase1] k=2 step=600/15000 train_nll=-113.3206
2026-02-08 18:43:34 | INFO     | phase0 | [phase1] k=2 step=800/15000 train_nll=-117.4456
2026-02-08 18:43:35 | INFO     | phase0 | [phase1] k=2 step=1000/15000 train_nll=-53.5007
2026-02-08 18:43:37 | INFO     | phase0 | [phase1] k=2 step=1200/15000 train_nll=-110.9998
2026-02-08 18:43:38 | INFO     | phase0 | [phase1] k=2 step=1400/15000 train_nll=-96.5794
2026-02-08 18:43:40 | INFO     | phase0 | [phase1] k=2 step=1600/15000 train_nll=-129.4315
2026-02-08 18:43:41 | INFO     | phase0 | [phase1] k=2 step=1800/15000 train_nll=-131.4454
2026-02-08 18:43:43 | INFO     | phase0 | [phase1] k=2 step=2000/15000 train_nll=-137.1901
2026-02-08 18:43:50 | INFO     | phase0 | [phase1] k=2 step=2000 eval_dnll=57.1650 nll=-134.4771 baseline=-191.6421
2026-02-08 18:43:52 | INFO     | phase0 | [phase1] k=2 step=2200/15000 train_nll=-137.0079
2026-02-08 18:43:53 | INFO     | phase0 | [phase1] k=2 step=2400/15000 train_nll=-133.6982
2026-02-08 18:43:55 | INFO     | phase0 | [phase1] k=2 step=2600/15000 train_nll=-147.6773
2026-02-08 18:43:56 | INFO     | phase0 | [phase1] k=2 step=2800/15000 train_nll=-143.3963
2026-02-08 18:43:58 | INFO     | phase0 | [phase1] k=2 step=3000/15000 train_nll=-156.2313
2026-02-08 18:43:59 | INFO     | phase0 | [phase1] k=2 step=3200/15000 train_nll=-155.8628
2026-02-08 18:44:01 | INFO     | phase0 | [phase1] k=2 step=3400/15000 train_nll=-147.1013
2026-02-08 18:44:03 | INFO     | phase0 | [phase1] k=2 step=3600/15000 train_nll=-152.1816
2026-02-08 18:44:04 | INFO     | phase0 | [phase1] k=2 step=3800/15000 train_nll=-156.4833
2026-02-08 18:44:06 | INFO     | phase0 | [phase1] k=2 step=4000/15000 train_nll=-82.7880
2026-02-08 18:44:13 | INFO     | phase0 | [phase1] k=2 step=4000 eval_dnll=102.5734 nll=-89.0688 baseline=-191.6421
